"source_id","name","original_level","state_index","state_key","state_label","source_character_id","source_export_file","source_sha256","width","height","duplicate_character","current_stage","current_asset","current_source_character_id","current_source_export_file","current_source_relationship","current_sha256","current_match_status","visual_review_status"
"38","木瓜","24","1","sprout","发芽","7","Crop_38.swf/DefineSprite_7/1.png","5a1358ca802e3a6594c9b34ba607c63d60678fe843e38070d76bae643cb5e692","48","37","False","","","","","","","not-current","pending-contact-sheet-review"
"38","木瓜","24","2","young","幼苗","9","Crop_38.swf/DefineSprite_9/1.png","bd425b2383c41f2bc00eb1773c2f677e5b2e0faa11d2c53d5b167c1b6895062b","73","74","False","","","","","","","not-current","pending-contact-sheet-review"
"38","木瓜","24","3","growing","生长","12","Crop_38.swf/DefineSprite_12/1.png","13610cca55b2c7ab0985b719d059b746a45bcd7bc1f32d4ecada8f498f6e8e4f","122","128","False","","","","","","","not-current","pending-contact-sheet-review"
"38","木瓜","24","4","pre_mature","成熟前","17","Crop_38.swf/DefineSprite_17/1.png","5c5abe0c81d464baf27dd0bc98698066eda62108811c80a8a7d818b0ef1b4d92","118","127","False","","","","","","","not-current","pending-contact-sheet-review"
"38","木瓜","24","5","mature","成熟","20","Crop_38.swf/DefineSprite_20/1.png","c6fcd429e2d66cfa36ecd9139a069195d2389be4cf010fb3f456d77c55d22a97","118","127","False","","","","","","","not-current","pending-contact-sheet-review"
"38","木瓜","24","6","withered","枯萎","22","Crop_38.swf/DefineSprite_22/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"53","桂圆","24","0","seed","种子","4","Crop_53.swf/DefineSprite_4/1.png","e3f005e702d31df0fb0572a854f16196cd3b7934ee0c0aae53154fbb4ac8d39e","27","36","False","","","","","","","not-current","pending-contact-sheet-review"
"53","桂圆","24","1","sprout","发芽","6","Crop_53.swf/DefineSprite_6/1.png","a3cb509de1e67f1589b4862b035d028cc3136ec3244d6146b36c4b998dd83f1d","29","56","False","","","","","","","not-current","pending-contact-sheet-review"
"53","桂圆","24","2","young","幼苗","13","Crop_53.swf/DefineSprite_13/1.png","7f1cb5c5fd570b3fd6bef5cf7293cc6b1ce8e446624d25f58c5f04372ef1baa0","48","68","False","","","","","","","not-current","pending-contact-sheet-review"
"53","桂圆","24","3","growing","生长","17","Crop_53.swf/DefineSprite_17/1.png","da1efd5b77c8cdd468e6582739eb91712f3c1e1f3ce1538c09e50db7983b5d68","85","107","False","","","","","","","not-current","pending-contact-sheet-review"
"53","桂圆","24","4","pre_mature","成熟前","27","Crop_53.swf/DefineSprite_27/1.png","b2e6232d8cba92765511c8a42cf0c77b0a9b57f1efdd3dbf568ec5e10cc33b5e","106","118","False","","","","","","","not-current","pending-contact-sheet-review"
"53","桂圆","24","5","mature","成熟","42","Crop_53.swf/DefineSprite_42/1.png","bd290b148347ba6d2974e1fe6b53c64e339a42f56fbc5983b359ed0f44915f9f","114","126","False","","","","","","","not-current","pending-contact-sheet-review"
"53","桂圆","24","6","withered","枯萎","44","Crop_53.swf/DefineSprite_44/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"39","杨桃","25","0","seed","种子","2","Crop_39.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"39","杨桃","25","1","sprout","发芽","4","Crop_39.swf/DefineSprite_4/1.png","0d9cbfd51e47da60cd9272291e6190f0ed418b6fcaf777b9d500ca83730c807d","30","42","False","","","","","","","not-current","pending-contact-sheet-review"
"39","杨桃","25","2","young","幼苗","8","Crop_39.swf/DefineSprite_8/1.png","cd6b32d99305388b0234575ac491077cb3d2979c544fde4f32d551ad4773797f","76","96","False","","","","","","","not-current","pending-contact-sheet-review"
"39","杨桃","25","3","growing","生长","12","Crop_39.swf/DefineSprite_12/1.png","51d55b59923af94543f860a5a96ad11177b4efc1fb9b533d8b443719cf369de9","126","127","False","","","","","","","not-current","pending-contact-sheet-review"
"39","杨桃","25","4","pre_mature","成熟前","20","Crop_39.swf/DefineSprite_20/1.png","e5798b8c8d27ca5c7ba837d2f4ffc4fe8a06cf22d9bb7188e0c26734f3614d81","126","127","False","","","","","","","not-current","pending-contact-sheet-review"
"39","杨桃","25","5","mature","成熟","25","Crop_39.swf/DefineSprite_25/1.png","dab809456f9f5fbb83523f52c3817a06bb91c98dc7ac4c7ea92c750a1b6f8082","129","127","False","","","","","","","not-current","pending-contact-sheet-review"
"39","杨桃","25","6","withered","枯萎","27","Crop_39.swf/DefineSprite_27/1.png","3b8740077b01607fba3cecfc38060fcca8e4e257161581c52be0a1ad233ddea7","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"92","稀世琉璃果","25","0","seed","种子","2","Crop_92.swf/DefineSprite_2/1.png","3e05b58d589296c2b2b0e0c0f9f454dacfe31443075ea39ed93854e4a967a0c8","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"92","稀世琉璃果","25","1","sprout","发芽","10","Crop_92.swf/DefineSprite_10/1.png","6c449f6a262f1ec9efae4cbefe83bce975511796a54cf7e018f489bf5bec183f","44","44","False","","","","","","","not-current","pending-contact-sheet-review"
"92","稀世琉璃果","25","2","young","幼苗","22","Crop_92.swf/DefineSprite_22/1.png","1cd129dda75c03c3cbec0213d4d55192427421b9caec1ec66fd5da54d51b277c","73","74","False","","","","","","","not-current","pending-contact-sheet-review"
"92","稀世琉璃果","25","3","growing","生长","42","Crop_92.swf/DefineSprite_42/1.png","1654f7bd7e9db9c94c86de61d2b55d274a41bd624d35a5bc4b7a1f5a87bf3384","143","126","False","","","","","","","not-current","pending-contact-sheet-review"
"92","稀世琉璃果","25","4","pre_mature","成熟前","46","Crop_92.swf/DefineSprite_46/1.png","c3621209a839af17e9f20d0b5936203a4690274e270e208c91f45f76291db8e0","169","149","False","","","","","","","not-current","pending-contact-sheet-review"
"92","稀世琉璃果","25","5","mature","成熟","50","Crop_92.swf/DefineSprite_50/1.png","4b733eb964a2e880c4d8ecc07bb4dbf6355810645055d7f9df283ac977115f63","171","151","False","","","","","","","not-current","pending-contact-sheet-review"
"92","稀世琉璃果","25","6","withered","枯萎","52","Crop_92.swf/DefineSprite_52/1.png","b32bd0c6892535e296147513ae858a8024e2b382e75375e2a1ab20cb411d04fd","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"93","炫舞之星","25","0","seed","种子","2","Crop_93.swf/DefineSprite_2/1.png","767bee1be0450fe3c37021f8ba580392552705ebe1b1a37cf53e3376c16c244a","12","14","False","","","","","","","not-current","pending-contact-sheet-review"
"93","炫舞之星","25","1","sprout","发芽","4","Crop_93.swf/DefineSprite_4/1.png","bd58654104aa4ab5a1358362f8f9dc9a5b08701e74a2c1d6ab59855cb44839bb","18","26","False","","","","","","","not-current","pending-contact-sheet-review"
"93","炫舞之星","25","2","young","幼苗","6","Crop_93.swf/DefineSprite_6/1.png","51d69ecc81d3ca38c44aff89aef1a9cb557f2a314a22289ee32d56ffa4de4fd9","52","55","False","","","","","","","not-current","pending-contact-sheet-review"
"93","炫舞之星","25","3","growing","生长","8","Crop_93.swf/DefineSprite_8/1.png","7def868130ab4ac1795e96a479dac40f51b72521f3f3ff877633b729fb4683a4","66","64","False","","","","","","","not-current","pending-contact-sheet-review"
"93","炫舞之星","25","4","pre_mature","成熟前","13","Crop_93.swf/DefineSprite_13/1.png","5c4ab99863164b494d80fc7ca39bbf5767bee70e9653fb07b3018573c1821100","75","70","False","","","","","","","not-current","pending-contact-sheet-review"
"93","炫舞之星","25","5","mature","成熟","22","Crop_93.swf/DefineSprite_22/1.png","65f9fb48e2724a7f0b93ed83768c75ba74fbe4b7b7c749a0ecb8f1baa3d70f30","87","93","False","","","","","","","not-current","pending-contact-sheet-review"
"93","炫舞之星","25","6","withered","枯萎","24","Crop_93.swf/DefineSprite_24/1.png","6e486355d330b8df77b0a6942df478b9640c5f33559b75cdcc95c9d545fafe70","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"94","海洋之心","25","0","seed","种子","2","Crop_94.swf/DefineSprite_2/1.png","63d91c842dfdf168857643db3b8685f0475b20a9648df33d293f6f11466553d5","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"94","海洋之心","25","1","sprout","发芽","24","Crop_94.swf/DefineSprite_24/1.png","6c6f22bf9ee5ce15f536350dec6423c7d7d5195822102381ce384f70e64cdf58","60","47","False","","","","","","","not-current","pending-contact-sheet-review"
"94","海洋之心","25","2","young","幼苗","53","Crop_94.swf/DefineSprite_53/1.png","61816288f74d9377fa2c7c77160cc58c2bb5df895264394d398540e89024782d","75","70","False","","","","","","","not-current","pending-contact-sheet-review"
"94","海洋之心","25","3","growing","生长","80","Crop_94.swf/DefineSprite_80/1.png","14f6fea6d47ec277814108b2ca6d7d109719196a93f5489edf92bce7f996add1","96","102","False","","","","","","","not-current","pending-contact-sheet-review"
"94","海洋之心","25","4","pre_mature","成熟前","219","Crop_94.swf/DefineSprite_219/1.png","8e4116da1ffd576d758c8db6c389e32a8404651bcf65b91ee952753725f0b73c","82","89","False","","","","","","","not-current","pending-contact-sheet-review"
"94","海洋之心","25","5","mature","成熟","401","Crop_94.swf/DefineSprite_401/1.png","509c62e8b06bfa32a2fe41e6e5d2a83c1598903e62e5e49b56ae56b292f46844","121","116","False","","","","","","","not-current","pending-contact-sheet-review"
"94","海洋之心","25","6","withered","枯萎","403","Crop_94.swf/DefineSprite_403/1.png","6f522b72d439f9558f8aaaeb5825698c5fcc8dbeb9b5e93e88dec2af9025c0f2","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"125","太阳花","26","0","seed","种子","2","Crop_125.swf/DefineSprite_2/1.png","1bf85e7aefb17edcbbd101c0c45d5abbf2a7e25056ca440a2ada73fedc7adc5e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"125","太阳花","26","1","sprout","发芽","7","Crop_125.swf/DefineSprite_7/1.png","021d9ede0672364deb0fa454f6a57caaf6b3db86392ef2daed44aca90f5bbe3d","46","39","False","","","","","","","not-current","pending-contact-sheet-review"
"125","太阳花","26","2","young","幼苗","16","Crop_125.swf/DefineSprite_16/1.png","82815a6ba84ddb7f0ad34b7c63eac17a45d7c19c830e5dc0d5aa1ed1a4c0fa74","70","50","False","","","","","","","not-current","pending-contact-sheet-review"
"125","太阳花","26","3","growing","生长","23","Crop_125.swf/DefineSprite_23/1.png","b67e1bf5bffff6ae5b8464e631ebc91d3e5a7473ecb9e06002bda410feb95ba0","88","84","False","","","","","","","not-current","pending-contact-sheet-review"
"125","太阳花","26","4","pre_mature","成熟前","36","Crop_125.swf/DefineSprite_36/1.png","6d54cbcc32c32ff6802666fad52e35bc00235e9a783ac2d452a85940e312fa9e","95","93","False","","","","","","","not-current","pending-contact-sheet-review"
"125","太阳花","26","5","mature","成熟","48","Crop_125.swf/DefineSprite_48/1.png","e46f6bc60abb28e657f7f761298fd354591d7c75c00d6caf3b49598e85c42057","102","101","False","","","","","","","not-current","pending-contact-sheet-review"
"125","太阳花","26","6","withered","枯萎","50","Crop_125.swf/DefineSprite_50/1.png","6e486355d330b8df77b0a6942df478b9640c5f33559b75cdcc95c9d545fafe70","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"42","柠檬","26","0","seed","种子","2","Crop_42.swf/DefineSprite_2/1.png","d14d8a9caa21adee5a1afbbdf23c0c28a01608f9fdb6e13e78b54baaaafde48b","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"42","柠檬","26","1","sprout","发芽","4","Crop_42.swf/DefineSprite_4/1.png","cf691e8aa5f9c27655dd9efe8dfb59d961e9e6ca8251af27b8c0ce4b94900fb2","34","36","False","","","","","","","not-current","pending-contact-sheet-review"
"42","柠檬","26","2","young","幼苗","17","Crop_42.swf/DefineSprite_17/1.png","9d8dc032caf54e1ae4329a7cd46151637527b75e51c77aaf4e9f74579b0e65c3","48","70","False","","","","","","","not-current","pending-contact-sheet-review"
"42","柠檬","26","3","growing","生长","38","Crop_42.swf/DefineSprite_38/1.png","0b3e8dc393772cd145f65f77a82240fd93f54f02b3b86d8e6d957502bcd451ef","107","105","False","","","","","","","not-current","pending-contact-sheet-review"
"42","柠檬","26","4","pre_mature","成熟前","50","Crop_42.swf/DefineSprite_50/1.png","5a2137dae0539910be1231921c87a3028d8305539e57ac66ea941091072e9840","134","134","False","","","","","","","not-current","pending-contact-sheet-review"
"42","柠檬","26","5","mature","成熟","55","Crop_42.swf/DefineSprite_55/1.png","eadfaadb65fa0dbf0f598d585e72ba4c78af2d86f51f21b223ed852e6ec932cf","147","140","False","","","","","","","not-current","pending-contact-sheet-review"
"42","柠檬","26","6","withered","枯萎","57","Crop_42.swf/DefineSprite_57/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"57","芒果","26","0","seed","种子","4","Crop_57.swf/DefineSprite_4/1.png","e28464d2a3228f462239825a3e64657383835fc9de665a64ab23d78a7ce212ff","44","34","False","","","","","","","not-current","pending-contact-sheet-review"
"57","芒果","26","1","sprout","发芽","7","Crop_57.swf/DefineSprite_7/1.png","98131ae76bc16f60f53388d62cc6724420c168aa8dbcf35d5fe020ab8ab71fa8","44","52","False","","","","","","","not-current","pending-contact-sheet-review"
"57","芒果","26","2","young","幼苗","11","Crop_57.swf/DefineSprite_11/1.png","6341b5b9e968968347c63cc08299a9a30a364c8f20df4676dfa575bbaa0bef01","74","81","False","","","","","","","not-current","pending-contact-sheet-review"
"57","芒果","26","3","growing","生长","14","Crop_57.swf/DefineSprite_14/1.png","c344f62e3f4fd3061988c095a85ea4e1f32fc10404d5a636792048a8ce42b1af","117","110","False","","","","","","","not-current","pending-contact-sheet-review"
"57","芒果","26","4","pre_mature","成熟前","17","Crop_57.swf/DefineSprite_17/1.png","6968fa2ef2ab52cfe9b2b146828870cdd7b4d577caffaddcc33a538cf071a615","129","127","False","","","","","","","not-current","pending-contact-sheet-review"
"57","芒果","26","5","mature","成熟","25","Crop_57.swf/DefineSprite_25/1.png","ecd2f935a50d48d13fa2d89d8eb8b8474cba8882e5bf5e94c9bf504ce02fbcf5","130","124","False","","","","","","","not-current","pending-contact-sheet-review"
"57","芒果","26","6","withered","枯萎","27","Crop_57.swf/DefineSprite_27/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"48","杨梅","27","0","seed","种子","2","Crop_48.swf/DefineSprite_2/1.png","a77859d654afa00395552a1090d7fec9dbebb7561894ee3357108e9896f90351","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"48","杨梅","27","1","sprout","发芽","4","Crop_48.swf/DefineSprite_4/1.png","6cfe8b5500a83a167c78060ada3273c04e0559cceb3f0600103fc80121199b85","36","41","False","","","","","","","not-current","pending-contact-sheet-review"
"48","杨梅","27","2","young","幼苗","16","Crop_48.swf/DefineSprite_16/1.png","5dbccb85917dce4ad37ec6285e5d0573634c416f2425eb6e472835554fd33237","76","90","False","","","","","","","not-current","pending-contact-sheet-review"
"48","杨梅","27","3","growing","生长","20","Crop_48.swf/DefineSprite_20/1.png","92a7954091d6536367011ac0e3cc3d960ebae914fcdf265ed00f9dc05fddb425","111","117","False","","","","","","","not-current","pending-contact-sheet-review"
"48","杨梅","27","4","pre_mature","成熟前","27","Crop_48.swf/DefineSprite_27/1.png","030f17ee7770c41d487aa1cfd368ce6296fdc714177fedd26cc709a88606ce46","113","118","False","","","","","","","not-current","pending-contact-sheet-review"
"48","杨梅","27","5","mature","成熟","28","Crop_48.swf/DefineSprite_28/1.png","f4e5646840f2248b610a9206c7cfd79fcb4cb6197796a596202f5aaf7fc59db8","115","120","False","","","","","","","not-current","pending-contact-sheet-review"
"48","杨梅","27","6","withered","枯萎","30","Crop_48.swf/DefineSprite_30/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"58","榴莲","27","0","seed","种子","2","Crop_58.swf/DefineSprite_2/1.png","1785471f90b8e5d444a09771bc47476aad2eb50266090c0701bd7269e714f830","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"58","榴莲","27","1","sprout","发芽","6","Crop_58.swf/DefineSprite_6/1.png","158795711bd3e5b0d118a1030b4200da5e3e3dc80072fc5e93a43e99e0c83ae5","41","49","False","","","","","","","not-current","pending-contact-sheet-review"
"58","榴莲","27","2","young","幼苗","9","Crop_58.swf/DefineSprite_9/1.png","58494b6c40a46e038b69b63c6a544e0c1c479bf98fc9da2d7f274bed88eaf50a","81","91","False","","","","","","","not-current","pending-contact-sheet-review"
"58","榴莲","27","3","growing","生长","12","Crop_58.swf/DefineSprite_12/1.png","44cb77b3d55d7aa7ca0178eda1ad8369fa59a21bef18eaf0870f04aae2548839","117","125","False","","","","","","","not-current","pending-contact-sheet-review"
"58","榴莲","27","4","pre_mature","成熟前","16","Crop_58.swf/DefineSprite_16/1.png","a4a19364b3ba8bc2a84fa23f6a4edea1ed7d9226aecde4954c991792af364a90","117","125","False","","","","","","","not-current","pending-contact-sheet-review"
"58","榴莲","27","5","mature","成熟","23","Crop_58.swf/DefineSprite_23/1.png","c32c2083958d979d8b80822a477c0141a845397e3355ae394f52af71b67cb47b","124","134","False","","","","","","","not-current","pending-contact-sheet-review"
"58","榴莲","27","6","withered","枯萎","25","Crop_58.swf/DefineSprite_25/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"56","哈密瓜","28","0","seed","种子","2","Crop_56.swf/DefineSprite_2/1.png","fddeab2cfb58dccc7f9e786ec26d04bbb8e3b91f0f2d97df20f56b67d432e734","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"56","哈密瓜","28","1","sprout","发芽","4","Crop_56.swf/DefineSprite_4/1.png","e9a34b63ebe19e21b21d7a290906dfe15bca59dcde9c27ef8dd2fbd5a6a81fff","41","45","False","","","","","","","not-current","pending-contact-sheet-review"
"56","哈密瓜","28","2","young","幼苗","12","Crop_56.swf/DefineSprite_12/1.png","b012598652b5307ec0dd857509caa9a8cd553903ff0ee24b6ad2230ec2708382","102","139","False","","","","","","","not-current","pending-contact-sheet-review"
"56","哈密瓜","28","3","growing","生长","16","Crop_56.swf/DefineSprite_16/1.png","dd812f4dbbc02f9074dd2a230558c1dec342847e3eeb5f8beb54e4a880875088","102","139","False","","","","","","","not-current","pending-contact-sheet-review"
"56","哈密瓜","28","4","pre_mature","成熟前","20","Crop_56.swf/DefineSprite_20/1.png","df26b9b9101e757b740420fc5e0ecdd039b0c8eb4776ecedecc0e06ee5d0a172","102","139","False","","","","","","","not-current","pending-contact-sheet-review"
"56","哈密瓜","28","5","mature","成熟","24","Crop_56.swf/DefineSprite_24/1.png","f1317e62fac72c17436057ae9566bc2bbb92e36b8dcfa93dec67136beff64928","105","139","False","","","","","","","not-current","pending-contact-sheet-review"
"56","哈密瓜","28","6","withered","枯萎","26","Crop_56.swf/DefineSprite_26/1.png","3b8740077b01607fba3cecfc38060fcca8e4e257161581c52be0a1ad233ddea7","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"79","番石榴","28","0","seed","种子","6","Crop_79.swf/DefineSprite_6/1.png","f829bd965ce77489803807dcb768c795d7be514520bf887d8cba4f836c9e106a","28","35","False","","","","","","","not-current","pending-contact-sheet-review"
"79","番石榴","28","1","sprout","发芽","9","Crop_79.swf/DefineSprite_9/1.png","233558a386c2bc7f10591db65825acfc9c9f55854ce701be32c67680bd5a2e97","50","58","False","","","","","","","not-current","pending-contact-sheet-review"
"79","番石榴","28","2","young","幼苗","11","Crop_79.swf/DefineSprite_11/1.png","bb88928f27a0a901a1612f66a02c8c73e732ddd5153508e6c66c87f47e768a9f","94","93","False","","","","","","","not-current","pending-contact-sheet-review"
"79","番石榴","28","3","growing","生长","13","Crop_79.swf/DefineSprite_13/1.png","6de967303563adec581201d783076a72c0a70e06955ff580bbc20931f2d1b244","102","100","False","","","","","","","not-current","pending-contact-sheet-review"
"79","番石榴","28","4","pre_mature","成熟前","16","Crop_79.swf/DefineSprite_16/1.png","b041377f02a26d2baa23f4b06b375379e482c24d263232ef1e764032df94bee9","110","108","False","","","","","","","not-current","pending-contact-sheet-review"
"79","番石榴","28","5","mature","成熟","18","Crop_79.swf/DefineSprite_18/1.png","4e6a6a5cb744df73ba8f0cf49880cf25b76702d4394d0a516f7d30944bac4559","118","116","False","","","","","","","not-current","pending-contact-sheet-review"
"79","番石榴","28","6","withered","枯萎","20","Crop_79.swf/DefineSprite_20/1.png","3b8740077b01607fba3cecfc38060fcca8e4e257161581c52be0a1ad233ddea7","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"75","桑葚","29","0","seed","种子","2","Crop_75.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"75","桑葚","29","1","sprout","发芽","11","Crop_75.swf/DefineSprite_11/1.png","4a976c1cddd35e8cba96463f2f6ace6d9c61f3482ac902a0292dc09803c710f5","38","45","False","","","","","","","not-current","pending-contact-sheet-review"
"75","桑葚","29","2","young","幼苗","16","Crop_75.swf/DefineSprite_16/1.png","bc21467393c080db6e3cd447f30dc5f90b5e53e4a8c2c6079751e6cd2e98ff14","61","60","False","","","","","","","not-current","pending-contact-sheet-review"
"75","桑葚","29","3","growing","生长","20","Crop_75.swf/DefineSprite_20/1.png","e1ceb9944ba65f94a8d5a6decb16dc4b6ba44ebc3c9326be603b18c43656cdff","110","104","False","","","","","","","not-current","pending-contact-sheet-review"
"75","桑葚","29","4","pre_mature","成熟前","24","Crop_75.swf/DefineSprite_24/1.png","a1470757adeb3d9a443113feeff543140d497dff587a125f1ab2ad0be4920d68","122","116","False","","","","","","","not-current","pending-contact-sheet-review"
"75","桑葚","29","5","mature","成熟","39","Crop_75.swf/DefineSprite_39/1.png","6256b8b11a6e7264af5abfc0c4190621fbebab5eb74e7bf3c853d3a4bd69246e","128","115","False","","","","","","","not-current","pending-contact-sheet-review"
"75","桑葚","29","6","withered","枯萎","41","Crop_75.swf/DefineSprite_41/1.png","3b8740077b01607fba3cecfc38060fcca8e4e257161581c52be0a1ad233ddea7","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"77","蓝莓","29","0","seed","种子","3","Crop_77.swf/DefineSprite_3/1.png","4862eea1c0b6bc5bfbff1dec3582f632eae406a3b74a3a93c4745522f96308df","23","20","False","","","","","","","not-current","pending-contact-sheet-review"
"77","蓝莓","29","1","sprout","发芽","10","Crop_77.swf/DefineSprite_10/1.png","051e1a15bc73a79bf44dfc057740d6e73cf0f69dd95691dcc68e3cfeeecc7cc7","38","42","False","","","","","","","not-current","pending-contact-sheet-review"
"77","蓝莓","29","2","young","幼苗","15","Crop_77.swf/DefineSprite_15/1.png","20bb29c53adece26eaa02cebb49d4733641fdbc7db1aaecb20ab0162ff0a1528","60","54","False","","","","","","","not-current","pending-contact-sheet-review"
"77","蓝莓","29","3","growing","生长","21","Crop_77.swf/DefineSprite_21/1.png","80893e2096859f8f13a649bd895e36fc373191a9307432e8af1195dc529524e3","83","82","False","","","","","","","not-current","pending-contact-sheet-review"
"77","蓝莓","29","4","pre_mature","成熟前","26","Crop_77.swf/DefineSprite_26/1.png","2e28a069aa063ab5fa612334ddd19949a705e51ff8164195d2c6ccd5bbe97211","104","110","False","","","","","","","not-current","pending-contact-sheet-review"
"77","蓝莓","29","5","mature","成熟","31","Crop_77.swf/DefineSprite_31/1.png","7bd4c0e531866b6a478fb9046848fe3029475c066dc8753b1b53b975064253a8","103","117","False","","","","","","","not-current","pending-contact-sheet-review"
"77","蓝莓","29","6","withered","枯萎","33","Crop_77.swf/DefineSprite_33/1.png","cf073777cbc71b94e578098c3e139b7b255f65e041b8c8c1728cfd5a5153fb3e","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"4","玉米","3","0","seed","种子","2","Crop_4.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","42","17","False","0","assets/manor/classic/crop-corn-0.png","2","Crop_4.swf/DefineSprite_2/1.png","state-character","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","exact","pending-contact-sheet-review"
"4","玉米","3","1","sprout","发芽","4","Crop_4.swf/DefineSprite_4/1.png","bb94d861aede00382736e4557e56ffa5b81e22214438b2b8c074c58c941110b1","75","65","False","1","assets/manor/classic/crop-corn-1.png","4","Crop_4.swf/DefineSprite_4/1.png","state-character","bb94d861aede00382736e4557e56ffa5b81e22214438b2b8c074c58c941110b1","exact","pending-contact-sheet-review"
"4","玉米","3","2","young","幼苗","6","Crop_4.swf/DefineSprite_6/1.png","570282f093e7a335bca946f47731ca080de573150b1db5e78e24ccea6a06ad31","44","60","False","","","","","","","not-current","pending-contact-sheet-review"
"4","玉米","3","3","growing","生长","8","Crop_4.swf/DefineSprite_8/1.png","b8a4953ba55775c10f33be2f96d0cd092c351a75aff1ec0319d463fa9d294f08","106","122","False","2","assets/manor/classic/crop-corn-2.png","8","Crop_4.swf/DefineSprite_8/1.png","state-character","b8a4953ba55775c10f33be2f96d0cd092c351a75aff1ec0319d463fa9d294f08","exact","pending-contact-sheet-review"
"4","玉米","3","4","pre_mature","成熟前","10","Crop_4.swf/DefineSprite_10/1.png","ae23a29875e0309cea191042a85308c56b2b1f3a054ed1b941300586c98efa65","118","135","False","","","","","","","not-current","pending-contact-sheet-review"
"4","玉米","3","5","mature","成熟","12","Crop_4.swf/DefineSprite_12/1.png","84c3544931ba6b518f5e7fc78930c3da53b740e9a84675c6e276dbbdf173ddfd","115","132","False","3","assets/manor/classic/crop-corn-3.png","12","Crop_4.swf/DefineSprite_12/1.png","state-character","84c3544931ba6b518f5e7fc78930c3da53b740e9a84675c6e276dbbdf173ddfd","exact","pending-contact-sheet-review"
"4","玉米","3","6","withered","枯萎","14","Crop_4.swf/DefineSprite_14/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"76","山竹","30","0","seed","种子","6","Crop_76.swf/DefineSprite_6/1.png","9e2beea178a319b56ef9374db2cab1e338b4629fcd40a168167b5be7b0b5b611","32","36","False","","","","","","","not-current","pending-contact-sheet-review"
"76","山竹","30","1","sprout","发芽","8","Crop_76.swf/DefineSprite_8/1.png","287eb54108ef53e536f41aa6e842d33623f2c11a443e39ed81c0449b83ae99e7","53","56","False","","","","","","","not-current","pending-contact-sheet-review"
"76","山竹","30","2","young","幼苗","10","Crop_76.swf/DefineSprite_10/1.png","9c82a9e32c4961ab1bea1f19407e5003d3f272f9fdb85080fada135ae9a05cd3","83","79","False","","","","","","","not-current","pending-contact-sheet-review"
"76","山竹","30","3","growing","生长","12","Crop_76.swf/DefineSprite_12/1.png","b55d57b067fcbbbc44af217b2bbb9c7e551f8e17b5d713ab00b417680640663b","119","120","False","","","","","","","not-current","pending-contact-sheet-review"
"76","山竹","30","4","pre_mature","成熟前","15","Crop_76.swf/DefineSprite_15/1.png","f5fbbfec29f5ec17e21c7bebe3534b962ddbbe7cd9d378a1a940b3e578070289","124","125","False","","","","","","","not-current","pending-contact-sheet-review"
