"source_id","name","set_name","item_type","item_type_name","extraction_policy","integration_policy","selected_source_kind","source_origin_file","source_origin_sha256","source_export_file","source_export_sha256","width","height","visible_pixels","visible_x","visible_y","visible_width","visible_height","swf_display_rect","swf_content_outline_rect","preview_file","preview_sha256","thumbnail_file","thumbnail_sha256","known_issue","automated_status","visual_review_status"
"247","绿草红栏","世博主题套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/247.swf","44ed4ead9e2edf6a8e1163bdd63b27b5c75316cb396a1e8d0b3abbf2cce79786","content-frame/247.swf.png","0325c4f768e38be384403dd4fd7e5eadb55a14d4cd0292acf99f49a79afc2681","569","327","16864","21","23","528","275","0,0,20720,16060","-560.0,-500.0,11338.0,6499.0","module/nc/farm/diy/247.jpg","60e67ef732f4d44e5bc6092044006fce5c18c936157584c62e6189eb0bfb18e0","module/nc/farm/diy/247b.jpg","345ba75a0f18debf6cbf4cf99881d8acc1f4b3a181b1ca70394414a14861cb34","","ready-for-visual-review","reviewed-ok"
"248","红乐小窝","世博主题套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/248.swf","7fb5a1a6e372741feef584a21ee340f61b23641a6eadea72347432e0af9eb097","content-frame/248.swf.png","fd0cacf73140bd6b5b2648f29f827a632b9cfbe3c4d10fc6a072cd4737457134","113","78","4244","10","5","102","65","0,0,20720,16060","-750.0,-590.0,2219.0,1519.0","module/nc/farm/diy/248.jpg","c87afd61f439b7e97b88907f359f4b75ed18961500b80ff068bff6ad8e249047","module/nc/farm/diy/248b.jpg","a73272f6c944944fa9ec3b74d2e5ccb8584520517b76be1143973616125a6e9b","","ready-for-visual-review","reviewed-ok"
"249","虎年新春背景","虎年新春","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/249.swf","6a5e16961023ee00fb8d5af5339ccd7f855430558b3fbaa98cbb6738b3091808","stage-frame/249.swf/1.png","a818617544961607e4caf3cd11f7878e105504d6f7229c9625d23fa8705fc2b4","1036","803","830872","0","1","1036","802","0,0,20720,16060","0.0,19.0,20720.0,16060.0","module/nc/farm/diy/249.jpg","e2cc8b49b75ae8b9209485c9bfdb3ed0cf07d5f4c87fc7eebf387877e78edf8b","module/nc/farm/diy/249b.jpg","a6a080258dd573c9bdd777a71c9303dbd9321b1daf3673429b1f9f8deb3efdcc","","ready-for-visual-review","reviewed-ok"
"250","虎年大屋","虎年新春","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/250.swf","8b997e5029caf4fc574e740f39d16330b7ec6caf30bb31ff5855e75c21350d7d","content-frame/250.swf.png","0ee8829d2d8bad5d826aa51994be04c124154f080fa56dfb4fbd17a2294bae0b","299","261","40462","1","1","297","259","0,0,20720,16060","-969.0,-2222.0,5939.0,5179.0","module/nc/farm/diy/250.jpg","3cabf66445473099b3ef3e34f159dd262a464d662cb00302ae5b381a26a651e7","module/nc/farm/diy/250b.jpg","a0e8d7f666b46b69ac34e01c628e91ca3e6f93c6aed337f54ef12153877b1f7d","","ready-for-visual-review","reviewed-ok"
"251","新年红栏","虎年新春","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/251.swf","823e2d4820c1aacf0aff296056c931802112282de2246dfe9d46238bec1957e6","content-frame/251.swf.png","730e7251b4f27307d522fae8a711a136ab2a26a5876c4c8e196f0b85de444524","552","279","19345","1","1","550","277","0,0,20720,16060","-872.1219512195122,-500.0,10990.35724533716,5534.730606488011","module/nc/farm/diy/251.jpg","7cf4daf36ecac36304e918417d40707276c37b64fbac6b02f829f7e72fdc6f5a","module/nc/farm/diy/251b.jpg","415b012d4444978d835f4e3b1ac9834e43e5681ad024548413141253d569e54b","","ready-for-visual-review","reviewed-ok"
"252","新春狗窝","虎年新春","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/252.swf","b514e0b203d9466bd5c819065069415bca7a021f8189f776c3288ed77e16f9a7","content-frame/252.swf.png","3c30859d7c38118523dae373c060a6b463435fd1a0c6a2637a4366de124e3da6","112","118","6986","1","1","110","116","0,0,20720,16060","-602.0,-1644.0,2200.0,2320.0","module/nc/farm/diy/252.jpg","9e319861211d9786d4e1d1cddc6c53d268a049d195e177a59fa7bec711cfad4e","module/nc/farm/diy/252b.jpg","b23bfd8d013cf50c032fae49fc17aa7f2ac94dc1456584b27f2c111e038d2f4f","","ready-for-visual-review","reviewed-ok"
"253","董衣草之恋背景","董衣草之恋套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/253.swf","22234f3df4db9d36eb4b92141cb924680427a8217887a751bd0b1f28f53f43e1","stage-frame/253.swf/1.png","461fcc577d83692bf458de4a61f9d9f0c3938ac88114ea3187b8c1c3945c8a8d","1036","803","830070","0","0","1035","802","0,0,20720,16060","0.0,0.0,20720.0,16060.0","module/nc/farm/diy/253.jpg","4c283e6f957510fcaf1170741421a368bc0b2ab3e8bd7f16f415b33c7e645558","module/nc/farm/diy/253b.jpg","22326f542eeb7f2c1dc207745f6c9c0a7f45622798c1d9d899158136b61d5bc5","","ready-for-visual-review","reviewed-ok"
"254","董衣草之恋大屋","董衣草之恋套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/254.swf","e200694a6fe199d2d200d3436f0f10141341ec9935f6238698ffedefe3b5b522","content-frame/254.swf.png","e9d1b495b5ac15dfb21a8284ceed07599c3bd3ab2ae227b0b1218dba9c36caa3","262","210","25597","22","7","216","194","0,0,5200,4000","-660.0,-1800.0,5200.0,4160.0","module/nc/farm/diy/254.jpg","1cc3dbc85f69b1f8498d551ab2846680eb2f96fbd9c00b579062bf8f38b7eb19","module/nc/farm/diy/254b.jpg","8a6517bfe484955df1a034530d560f64265afb169401091456ae4242aa2e2698","","ready-for-visual-review","reviewed-ok"
"255","董衣草之恋红栏","董衣草之恋套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/255.swf","7fb900cb2d884b0b9d291802d699e958c2b2e3486c5d8be859bb544c58da2291","content-frame/255.swf.png","123d893dad7e65ef1afa71c7a62501609d45764f3adeeeeb70193a0da899a1c3","586","283","30890","22","3","497","270","0,0,11000,8000","960.0,-440.0,11680.0,5620.0","module/nc/farm/diy/255.jpg","d944e763c55a5426e822cd18ed046ff71e94ade081fb9abde87860decc62a7ad","module/nc/farm/diy/255b.jpg","7596e7161c594487197e62fb48d83a96bb958103d66c2de524388f79f9e5612d","","ready-for-visual-review","reviewed-ok"
"256","董衣草之恋狗窝","董衣草之恋套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/256.swf","9f7e447ddf7d2da41ef5ebdbb2d527929440639780a354cf58228db07aa51cca","content-frame/256.swf.png","b9f6c7e9f6761163341e5f3f47dbc1ff61701ce2ab5558a9bfa6db90c2db2c16","108","96","3444","14","13","80","70","0,0,4000,4000","-140.0,-1140.0,2120.0,1880.0","module/nc/farm/diy/256.jpg","b4b47eb06e88f10c92f14eecf960f7f873d6d2ca8bb08d1098439a4eabf3f8ea","module/nc/farm/diy/256b.jpg","0e7223ab32c54f48377b1c17cb53c737ebd1e22d1bb9ec15874ae23e33248ac8","","ready-for-visual-review","reviewed-ok"
"257","熊猫宝贝背景","熊猫宝贝套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/257.swf","8160139c5640249b8048ae85d27caa9f8520f8a540ceef1f3c33eaa6d4552cd1","stage-frame/257.swf/1.png","ca42397e020a15819877e2907d151f9454bc806e549918101451b81390a10585","1036","803","831908","0","0","1036","803","0,0,20720,16060","0.0,0.0,20720.0,16060.0","module/nc/farm/diy/257.jpg","4e26ebc583e9a479b56723441f3138172039427ec403e7475961c917a95b271b","module/nc/farm/diy/257b.jpg","b626bc47534d96ab329397a9574974b415c7abfa03bbb1a951638f3bcb4d9c7e","","ready-for-visual-review","reviewed-ok"
"258","熊猫宝贝大屋","熊猫宝贝套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/258.swf","8b30c6190f9501013dafdab85a95f086e2981cfb2301c6b9f85894870cc30917","content-frame/258.swf.png","5884f389bd8024ec9ed9a3745344a9852cba50020de3dd9eff6a01586ceb4152","232","263","38735","1","1","230","261","0,0,11000,8000","-340.0,-2469.0,4600.0,5220.0","module/nc/farm/diy/258.jpg","9395c9a3aba9179eee1bfc8b1ca596a1caeca146c5bea904168318795d0b8588","module/nc/farm/diy/258b.jpg","24d9da4d6c19b8d3968caf6ffcce6ec5a4c7dca32526b8d52565fd12bfff3266","","ready-for-visual-review","reviewed-ok"
"259","熊猫宝贝红栏","熊猫宝贝套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/259.swf","d1106a0d6aac2425e74a1b205f6fd2c2f3b5f91cfa3352f707b45865be78de23","content-frame/259.swf.png","6fbab8863cddcf3df640771a5446fe733ff61e1f0617298d4f03680fcb1c9ee0","475","248","13565","1","1","473","246","0,0,11000,8000","316.0,-1140.0,9460.0,4920.0","module/nc/farm/diy/259.jpg","78377e6c8397cd76fa895b4b619ca4a704af2c32f23697d2ec61f3bcdac361eb","module/nc/farm/diy/259b.jpg","067689a9481872fbd1bf9e34c1395da4a22eea532cfde763ac30313885f93ed7","","ready-for-visual-review","reviewed-ok"
"260","熊猫宝贝狗窝","熊猫宝贝套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/260.swf","f24e0f2fac867223c8bb6834591a46b90088eb15bf492ec1f1eb3ee7d9df7343","content-frame/260.swf.png","d0dac2315e32c40d492665cfd431fa2ce8a2a19f7a64d7733decf6dc8005be84","116","92","7085","1","1","114","90","0,0,20000,16000","-340.0,-1080.0,2280.0,1800.0","module/nc/farm/diy/260.jpg","477e14970a4fd6c61c4248c8c5aa41a4944cd7432a96ae9d241ed5582224ac33","module/nc/farm/diy/260b.jpg","89a78303084ceed6044ea47899a5f8a9aa811a165881e8b8dc2ff56548cc7e36","","ready-for-visual-review","reviewed-ok"
"261","公益背景","公益套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/261.swf","aebe86a79839707ae9a19ab0bb2273a7b26297d40a3c026944e2c55e0fca779a","stage-frame/261.swf/1.png","bab30d9c55aeb90b79e0fa511e0bb7a8d114cea435ca4725acff6f5e45e28446","1036","803","831908","0","0","1036","803","0,0,20720,16060","0.0,0.0,20720.0,16079.0","module/nc/farm/diy/261.jpg","4dd0c3f6dffbe99b026c29a014ab0d76d364b4721bb157387830243534675798","module/nc/farm/diy/261b.jpg","c1483d92732fb3567eceaf23dbbbdc9da8a344a4949e9d5b403fcb3dbb7c1aa3","","ready-for-visual-review","reviewed-ok"
"262","公益大屋","公益套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/262.swf","127ce3892c40e75f3d7d1776f609fbe3a76561ef3e5bda20103fcc3fa1c46697","content-frame/262.swf.png","0d16ef0568bbfe6628e3ad9e2bd2730ba58d246485b8ba07c0d73f4b11fc4e32","257","263","38552","0","1","257","262","0,0,20720,16060","-742.0,-2271.0,5094.664055570734,5202.443542480469","module/nc/farm/diy/262.jpg","8fd28c754f4a3188a23762e920cda958d23857a8a23e82435e3b2f95103f36d0","module/nc/farm/diy/262b.jpg","cb3304f9acbee2039052c646bc2a1b8e00122262f6a189f0fd9eaf9d19c163fa","","ready-for-visual-review","reviewed-ok"
"263","公益围栏","公益套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/263.swf","20f8bf757a477b6fd2e39884cdb0d78e4b4f86e6b8407da014701de403d3de57","content-frame/263.swf.png","e8056170d12378b53ea9279ae9f1c8e4d39bb461e303a2e6c3c37548dde51c29","462","284","18158","1","1","459","281","0,0,20720,16060","145.9180908203125,-694.7043279679656,9186.087090526838,5633.244473953367","module/nc/farm/diy/263.jpg","84983bd1ac01195630dccd329709dffa59965b814c2258551c769a61c7b70468","module/nc/farm/diy/263b.jpg","bdc2b0d4582dc310c6b65c6b4acdff9ca822be61a96571ba2ede3e9462d3633a","","ready-for-visual-review","reviewed-ok"
"264","公益狗窝","公益套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/264.swf","0d713d33abf8bd7bd91204693627a0f69b717d19a3f58eed168bc4b381b49cca","content-frame/264.swf.png","474110f108d3d15fa9f57c06be802a32ee04f62ce0588bc83366599977e055da","97","93","5352","1","1","95","91","0,0,20720,16060","-24.0,-933.0,1900.0,1820.0","module/nc/farm/diy/264.jpg","ccd590e33a4b485ee601622521d93a6781070bb7baf0cc74d9f52ea5e26e4cea","module/nc/farm/diy/264b.jpg","f360f555f46fb3e80eb2a62d43c3356ac93ece0789333983b4afaa01936babf0","","ready-for-visual-review","reviewed-ok"
"265","三亚背景","三亚套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/265.swf","58d48f35b567a0e921b078d86916322466c54b4160f6392e79e03b74c10e7721","stage-frame/265.swf/1.png","43abe04b22f3266ee6a06ce1ba863f036db260e45b582af2e680c6ec19f297ee","1036","803","830070","0","0","1035","802","0,0,20720,16060","0.0,0.0,20720.0,16060.0","module/nc/farm/diy/265.jpg","4ac1ff8afd27323f4143fb7a5f21f67d7a082d1843b91c1eaa73c7748559d381","module/nc/farm/diy/265b.jpg","1a75e1460af445b0b79b82487da6183f0cd85c7a9f94c41498118848f189023b","","ready-for-visual-review","reviewed-ok"
"266","三亚大屋","三亚套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/266.swf","8f87eb4e5045c7deaf338ffaa6a48d51f71f0b200cfba04598c5a2412f32d085","content-frame/266.swf.png","a4b6fc2c047e5f68def0c69c3a6067d747276f1e1d3ae6383474b45e903ff271","392","294","50936","33","40","331","237","0,0,5200,4000","-1561.0,-2353.0,7800.0,5840.0","module/nc/farm/diy/266.jpg","b4b6de36478c8c2af3f5145d7f93d3c0e47d7ec8ab431d0762b91002b416595e","module/nc/farm/diy/266b.jpg","f42025c4ec91e5146695e3a49be5d8dda9c0c10373e3c7c8b16d161fef3e237d","","ready-for-visual-review","reviewed-ok"
"267","三亚围栏","三亚套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/267.swf","1e6a07ca1c94260fc600008fd1f1cd35f6ef05096b9a51a99bbe9e1054094d33","content-frame/267.swf.png","0d35b7015d99a3be9f9275e5c3e3e949e617b3e19d73502d36f185a51e1c7db2","526","402","24833","81","113","431","284","0,0,11000,8000","1166.0,-2753.0,10480.0,8000.0","module/nc/farm/diy/267.jpg","e75f8f677043f4962bfb3dd871f44bc0e913df0fe907d745faa49fc79df9e1d8","module/nc/farm/diy/267b.jpg","5308ec01b7273961159c05ada46147c62b28095016a4ed23c6dbafb993600f13","","ready-for-visual-review","reviewed-ok"
"268","三亚狗窝","三亚套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/268.swf","2b2747e1ee3bc679da5e40279d7e3d3a98e0295f5ad70b5bea62f61e332f4f0c","content-frame/268.swf.png","8e1b803628e804ff86749b815572514775e8e7f0f8baf4461bb16aad63006518","102","102","5479","1","9","91","92","0,0,4000,4000","-280.0,-1353.0,2000.0,2000.0","module/nc/farm/diy/268.jpg","e519d49dd21b0f2c488ef6fec03b8d5e22c5455d6d19211b37a2b553a52d62ce","module/nc/farm/diy/268b.jpg","2bc1bb11114ec1197b9f3ee85fda43e782a2e3a67f3e60a2a89bc63e31156350","","ready-for-visual-review","reviewed-ok"
"269","绿色背景","农场绿色装扮","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/269.swf","20968b39de4ddeaa5627294c917e8651fddb82c854a69f2b0e1894aedb5e59a9","stage-frame/269.swf/1.png","ae586195c8cecb6517964d0bbd72cdc68796846348b13546f855f4537116167a","1036","803","829836","0","0","1036","801","0,0,20720,16060","-79.0,-40.0,21000.0,16060.0","module/nc/farm/diy/269.jpg","b337d393db64d6d6ec8f4728fc7c5a634b8b2a0cab5a657455e5db0d3dc1202d","module/nc/farm/diy/269b.jpg","5ff58ae77038dbc3028467f2dc4b30ec78f83a92d52445c024340ad4aadc75f3","","ready-for-visual-review","reviewed-ok"
"270","绿色大屋","农场绿色装扮","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/270.swf","0b84a7a129c7376781d493d42ff6ff8636fcd2c18f5e6c4d9fc8ce19bd89b938","content-frame/270.swf.png","3a0bd3fdee9cb343318112c740694b3f071ed42f6947d14017ccefa66054d759","237","196","29078","1","1","235","194","0,0,4700,3880","-420.0,-1700.0,4700.0,3880.0","module/nc/farm/diy/270.jpg","94fb625aa114da947c8de5419198a69aa44ad023b3f815188dd9f054af3b5678","module/nc/farm/diy/270b.jpg","d31cdaff7d7b7c01312f8f8838be90ffc9cacb031e1c9492e78cdb6c5a61bdce","","ready-for-visual-review","reviewed-ok"
"271","绿色围栏","农场绿色装扮","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/271.swf","c98a31d46c8ca20b6d84cb86fc4bb8daf27cf99bbcb37d3bbad7c6092f3fb09a","content-frame/271.swf.png","d835e8d2c594f340f488135c98c85fec9095a2d1c671bd76234f5ce9cc192348","326","164","5691","1","2","322","161","0,0,11000,8000","3240.0,-380.0,6480.0,3240.0","module/nc/farm/diy/271.jpg","7a2326dfd2e5005ab48bbfd7bf35304fb480c52bd7ae5dc490c80018a5a3c33f","module/nc/farm/diy/271b.jpg","ccc0f1045c5ab8a2f5fa3a9a837e2fbf5f1c0ef56aeccbc5de495f1e05cea160","","ready-for-visual-review","reviewed-ok"
"272","绿色狗窝","农场绿色装扮","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/272.swf","59159ba9cd129c34c8eaba69b914912d730a3d22e0ba8c824589e81563b046da","content-frame/272.swf.png","abafe003408390ca652e596e10d8a823e13c1ecf5691ee93c350cf2b5d699f2b","119","91","6126","1","1","117","89","0,0,11000,8000","180.0,-1220.0,2340.0,1780.0","module/nc/farm/diy/272.jpg","5e3fb7145f3353f73bd919706a4a9d8b2423a1c27d63470318d936849a8b2e0c","module/nc/farm/diy/272b.jpg","8ad67d54fcd66e5e311a246817ebf3be59bd404a3b9eaecee3df6fe384010fbe","","ready-for-visual-review","reviewed-ok"
"273","心相印背景","心心相印套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/273.swf","ed566e93e9c25e027f9a35c9077df26f57ab624a695de9527b9a79fc4c4ca235","stage-frame/273.swf/1.png","c8f41ca3bd51230583f83b85a74251cf72d180159613de256dc977d823dd29f2","1036","803","830070","0","0","1035","802","0,0,20720,16060","0.0,0.0,20720.0,16060.0","module/nc/farm/diy/273.jpg","804d1529eeb0502cb19e211a50aa613e75f36802d9635c1709b003c09e58a037","module/nc/farm/diy/273b.jpg","b00082aafdcbf1a0d489b12190719528c30f9c76f49869ea11bea2e5d89fb211","","ready-for-visual-review","reviewed-ok"
"274","心相印大屋","心心相印套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/274.swf","be8dedd5577f222486c0042bd77c0d3f6ce0f0103c61416c1af50ef48746afb6","content-frame/274.swf.png","51e8c9cc9e50c6e31c3246e6a09589d418783cfe7ad8cf29e08b62131873db4c","336","307","38558","35","19","258","268","0,0,5200,4000","-794.0,-2863.0,6680.0,6100.0","module/nc/farm/diy/274.jpg","b26c719180601e66bb3c1d4e3f1b2790d945f85eff4531fe4cae1b47e97dde6e","module/nc/farm/diy/274b.jpg","d9ee1d906406dc3dabb803fd0887ebe6f476a368dcbcfa1dc8e146f3e5d17254","","ready-for-visual-review","reviewed-ok"
"275","心相印围栏","心心相印套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/275.swf","7df87794da30e8f0283ab66db1e910ba9c2d45eed805df0d744af88e8a29ac69","content-frame/275.swf.png","9072c8043bfc8ef2e0b377220065595e4414aad1ea238499631037b72f504fcd","398","172","24155","1","1","395","169","0,0,11000,8000","3148.0,286.0,7901.0,3388.0","module/nc/farm/diy/275.jpg","a14bf545d542ab749dd38e1ff0bca477ecd7e24ac92b4b6f9b4f875e8fc96fef","module/nc/farm/diy/275b.jpg","7472944e83d50e5f88e6f2c0d46eda04d523c90681ff2e8fa5dc4337d52d0f30","","ready-for-visual-review","reviewed-ok"
"276","心相印狗窝","心心相印套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/276.swf","eabc925f3e4cef6797120fbea6395a483f8f49024dda8c62ead7adc756dceeb2","content-frame/276.swf.png","14bad7ec139816c8b2fac03b02676b645a64ce0ca8d577afc35ca3d0ce6f3bda","121","96","7074","5","1","115","94","0,0,4000,4000","-540.0,-1213.0,2380.0,1880.0","module/nc/farm/diy/276.jpg","f2e93a196a453ae4f0fadc43705e7a2d6eb4859df11adc606281bf5aba818170","module/nc/farm/diy/276b.jpg","7243d9c0e24e5a6ed0ace93727d67d9984d2833197cb70fc78ceb71aa0dd758a","","ready-for-visual-review","reviewed-ok"
"277","QQ返利背景","QQ返利套装","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/277.swf","4e2fb30dee4befbc7737a62bf87ab9515023bf9e5945bbbcae7fed509a39bed2","stage-frame/277.swf/1.png","f148cabf2a072d2e94c2e93756b0c7ff3c53e50040e7e8ff2801eb4f3d8c0b91","1036","803","823620","0","0","1036","795","0,0,20720,16060","-58.0,-159.0,20958.0,16057.0","module/nc/farm/diy/277.jpg","a2feeb4d127d0bb4195a8c958ebbe6d931d43039eeb02f8b3f053743122544d9","module/nc/farm/diy/277b.jpg","eb3b07c8217ef0aaf6007d4aa401c22ec8cc8cdf8c65aefe1859593e94911bd5","","ready-for-visual-review","reviewed-ok"
"278","QQ返利小屋","QQ返利套装","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/278.swf","fbb456b13954475625a32e8dd45ef5f98a3e31c3f076d1610e7a5a814995e187","content-frame/278.swf.png","8009dee1ba9d72da42bbfb16d5f7542b68da73a4f9e0641ad2da425f2a5073a5","290","220","38312","1","1","283","218","0,0,11000,8000","-860.0,-1600.0,5760.0,4360.0","module/nc/farm/diy/278.jpg","4fa807620c26c2d25c72701ca68c4d7721dfe6c3f9221cedb3c3a414ea337505","module/nc/farm/diy/278b.jpg","8300aefb068293fd30a1d043479c4d41862f99d46278ba4d8e86c7ddc57e5f95","","ready-for-visual-review","reviewed-ok"
"279","QQ返利围栏","QQ返利套装","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/279.swf","9cc7199eadeb552b435b111d15c08c4fcd3385ef3a394086042a62f247eb0917","content-frame/279.swf.png","874b3b31397848edd9d1e54fb3626c4a098c4fd3bd654b3fcf640035e21a3009","469","249","4366","1","1","466","245","0,0,11000,8000","420.3333333333333,-660.0,9328.666666666666,4938.0","module/nc/farm/diy/279.jpg","46345e33a36283e87d7831e9dd2c3f7b9cd0626be46a14e205908d503f7a5f8d","module/nc/farm/diy/279b.jpg","5067a073adda07fe1143b3f602fa57978aeccb0cab43a116e23f6cfd1c798d1a","","ready-for-visual-review","reviewed-ok"
"280","QQ返利狗窝","QQ返利套装","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/280.swf","e17934849c95000892498d044adc2f3dbffc89d20d8eff5816a677cd7fe35f56","content-frame/280.swf.png","9e61e799ef08500758ee12ae213f34a3114ec5cb21e1f9dc7b93b13f744a6729","121","103","6421","1","2","104","99","0,0,11000,8000","-428.0,-1342.0,2373.0,2013.0","module/nc/farm/diy/280.jpg","af1421558c39634a83ec53e5b9510c94103fa78b733249ed87d2905fc2abadb4","module/nc/farm/diy/280b.jpg","911b5c9bfc2797ad9da65414c6a1cde279d3b9d90f436597a4703399c62d83b4","","ready-for-visual-review","reviewed-ok"
"400","新年快乐","新年快乐","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/400.swf","efb8b3fe8bb0757a85531119a7653647ec712e455d319bba05481702e3845a42","stage-frame/400.swf/1.png","4e3406731cb0f46bac0d16f0e3385745412cecdfdc1806d9f5ed63435fd26b54","1024","800","819200","0","0","1024","800","0,0,20480,16000","0.0,0.0,20480.0,16000.0","module/nc/farm/diy/400.jpg","b439dcc4062c5d202ebaa38016615b3f0f73fb3ce2354bf0a58451b62c670bce","module/nc/farm/diy/400b.jpg","1d593dd5364827f9ffb14c105de877602a1a1995da7e9cbe8d0f3db77024cb45","","ready-for-visual-review","reviewed-ok"
"401","新年小屋","新年快乐","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/401.swf","e0438d5354655168623c1fafbc5434916fd53335496b952d8dadb5afcca6f12b","content-frame/401.swf.png","63475770947045b5b4127cb2896db1e760364ed7db954c9a7a7bd24d045e4cee","318","372","60955","2","1","315","370","0,0,2000,2000","-420.0,-4580.0,6320.0,7400.0","module/nc/farm/diy/401.jpg","8d07eb8db5d75f80169574a52fc1d7913f7be550e14aba77eb94d5953fa5ae4c","module/nc/farm/diy/401b.jpg","7b3b6cb2f9b2abe7e603ab6e3b8c16a9894fc83df3571f039afdad960e98c693","","ready-for-visual-review","reviewed-ok"
"402","新年围墙","新年快乐","3","fence","blocked-conflicting-source","excluded","blocked-conflicting-source","","","","","","","0","","","","","0,0,11200,4600","-51.85355577970806,-384.1450499572189,11173.234885634038,4673.145049957219","module/nc/farm/diy/402.jpg","f0cd6121bda74bc2b520d0174dcbba01de8ed9a62b3619f03bb5fd4b681613cf","module/nc/farm/diy/402b.jpg","08f5d4fada8c68b7eb7d6db894091391f27d84a83004fa680ea4eac97f1f55e9","conflicts-with-config-name-duplicates-95","blocked-conflicting-source","blocked-conflicting-source"
"403","新年狗窝","新年快乐","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/403.swf","1e1a2155e2c348bae2290aed06a91c8f6bf1a74a978db0ea2638684028c1f495","content-frame/403.swf.png","9d667f18d0e84ed3b3ec4d2c3810f1f0c213bf9e8d7743531fd0ef2377357302","122","122","6906","8","16","109","91","0,0,2000,2000","-140.0,-2160.0,2400.0,2400.0","module/nc/farm/diy/403.jpg","56bac346227c2062ebb45bc12f8e09ed695f9967aabc4f7283d7d208a1f043a4","module/nc/farm/diy/403b.jpg","774aec07dc11509a914c01673b54affad11a9d01d8c955492fb9da4f38c57ccb","","ready-for-visual-review","reviewed-ok"
"404","简单世界","简单世界","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/404.swf","71178dba8afa800e960982b40565e4a545c378d5e4b6895b336c487380e064f8","stage-frame/404.swf/1.png","74c16d9fd8ebfbe3d498ae35272721af48ed52bf0a9750bdf11cc8f1eac7e437","1049","812","851788","0","0","1049","812","0,0,20980,16240","0.0,0.0,20980.0,16240.0","module/nc/farm/diy/404.jpg","6f4412afe84af0d35b8ffa2701e727e0db23fd00d6870f729f3a8089d5ef5745","module/nc/farm/diy/404b.jpg","025c0604be524d2bee7633debfa912ffaa03cbf42bd4347f42ffd72021b3e1c7","","ready-for-visual-review","reviewed-ok"
"405","简单小屋","简单世界","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/405.swf","d82629294627af34a0e460109f42bbc20562cc59d02732244f70e234e6ce0d87","content-frame/405.swf.png","f81d2504f3dab186d0e3b0833773bc01b6ea01d674bebeda9eee08eaf1b6542b","150","232","21650","5","11","133","217","0,0,2000,2000","1600.0,-2460.0,2960.0,4600.0","module/nc/farm/diy/405.jpg","b68663f4ab3ccd0881272f96c2b1fe7df2ec0a2bfc4f451f3ae0e96cc9fe9918","module/nc/farm/diy/405b.jpg","7d6bc0a59e02a3d3e0b410d6a6f298df332e68840a49a25646f8f1750eea702c","","ready-for-visual-review","reviewed-ok"
